"","ResponseId","course","evound1","evound2","evound3","evound4","evound5","evound6","evound7","evound8","evound9","evound10","evound11","evound12","evound13","evound14","micro1","micro2","micro3","micro4","micro5","micro6","micro7","micro8","macro1","macro2","macro3","macro4","macro5","macro6","macro7","macro8","human1","human2","human3","human4","human5","human6","human7","human8","rel1","rel2","rel3","rel4","rel","evound","microaccept","macroaccept","humaccept","evoaccept","relthirds"
"99","R_0U4tEyHjumckqHL",15,1,0,1,1,1,1,0,1,0,1,0,1,1,0,4,5,5,4,5,5,4,4,4,4,3,3,3,2,4,4,4,3,4,4,4,4,4,4,3,4,3,5,3.75,0.642857142857143,4.5,3.375,3.875,3.91666666666667,"mod"
"100","R_0uFzTHAaqQ99jIR",73,1,0,1,1,1,1,0,1,0,1,0,1,1,1,5,5,4,5,5,4,4,5,5,4,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,5,5,4,4.5,0.714285714285714,4.625,3.875,3.625,4.04166666666667,"high"
"101","R_0uKvAmc64bru6B3",58,1,0,1,1,1,1,1,1,0,1,1,1,0,1,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,3,4,4,4,3,4,4,4,3,3,3,3.25,0.785714285714286,3.875,3.75,3.75,3.79166666666667,"mod"
"102","R_0uOi9lmkFEjawbn",8,1,0,1,1,1,1,1,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,0.857142857142857,4,3.75,4,3.91666666666667,"low"
"103","R_0UqWZIHFlEZSywV",13,1,1,1,1,1,1,1,1,1,1,1,1,0,1,5,3,4,5,5,4,5,3,4,3,4,5,5,4,4,4,4,5,4,4,5,5,4,3,4,2,2,4,3,0.928571428571429,4.25,4.125,4.25,4.20833333333333,"mod"
"104","R_0ur3PXrOBTslp6x",65,0,0,0,1,1,1,1,0,1,1,1,1,1,0,5,5,5,5,5,3,5,3,4,3,4,3,4,4,4,3,4,4,3,4,3,3,4,4,1,2,1,1,1.25,0.642857142857143,4.5,3.625,3.625,3.91666666666667,"low"
"105","R_0V3UTbYCmSR2Bsl",63,0,0,1,1,1,1,1,0,0,1,1,0,1,1,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,5,4,4,5,5,4,4,3,1,1,1,5,2,0.642857142857143,4.25,3.875,4.25,4.125,"low"
"106","R_0V7w2EVU6tcur5v",76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,4,4,4,5,4,2,5,5,4,2,3,2,2,3,3,4,4,4,4,5,4,4,4.25,1,4.625,3.875,3.125,3.875,"high"
"107","R_0VP8vpNrab8Xpbr",48,0,0,1,0,0,1,1,0,0,1,1,1,1,0,4,5,5,5,5,5,5,5,4,5,4,3,4,5,5,3,3,3,4,4,4,4,4,3,3,4,3,4,3.5,0.5,4.875,4.125,3.625,4.20833333333333,"mod"
"108","R_0VrDFGEvS3XOyOd",44,1,0,1,1,1,0,1,1,1,1,0,1,0,0,2,3,4,3,4,2,2,1,2,2,2,2,2,2,2,3,1,2,2,1,2,2,1,3,5,5,5,5,5,0.642857142857143,2.625,2.125,1.75,2.16666666666667,"high"
"109","R_0Vs7hMT38TB2KIx",10,0,1,1,1,1,1,1,1,1,1,1,1,0,0,4,5,5,5,5,5,5,5,5,5,5,4,2,3,4,2,5,4,4,4,5,5,4,4,1,1,1,1,1,0.785714285714286,4.875,3.75,4.375,4.33333333333333,"low"
"110","R_0VsK6IkAlGThmhj",74,1,0,1,1,1,1,0,0,0,1,0,1,1,0,4,5,4,3,4,4,4,4,4,3,4,3,5,3,4,3,4,4,4,4,4,4,4,4,2,4,3,3,3,0.571428571428571,4,3.625,4,3.875,"mod"
"111","R_0VtrYkYiFBgcznj",52,1,0,1,1,0,1,1,1,0,1,1,0,1,0,5,4,4,5,5,4,4,4,2,3,3,1,2,3,4,2,2,3,2,3,3,3,3,4,5,5,5,5,5,0.642857142857143,4.375,2.5,2.875,3.25,"high"
"112","R_0vxA8pdQoZmcq2t",14,1,0,0,0,1,1,0,0,0,0,1,0,1,0,4,4,4,4,4,3,3,3,4,2,4,2,4,2,4,3,4,3,2,4,4,4,3,4,3,5,5,5,4.5,0.357142857142857,3.625,3.125,3.5,3.41666666666667,"high"
"113","R_0w78oiGyW1V6h1L",56,0,1,1,1,1,1,1,0,0,1,1,1,1,1,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3,4,4,4,3.75,0.785714285714286,3.875,3.875,3.75,3.83333333333333,"mod"
"114","R_0wD4UTmbB3LUSNr",35,1,1,1,1,1,1,1,1,0,1,1,1,1,0,5,4,4,4,4,4,5,3,4,4,3,1,4,4,2,1,3,5,5,5,5,5,3,3,5,5,5,5,5,0.857142857142857,4.125,2.875,4.25,3.75,"high"
"115","R_0we5BIay83K64Br",51,0,0,1,1,1,1,1,1,0,1,1,1,1,0,4,5,5,5,5,5,5,5,4,3,3,2,4,4,4,3,4,3,3,4,3,3,4,4,3,4,4,3,3.5,0.714285714285714,4.875,3.375,3.5,3.91666666666667,"mod"
"116","R_10AfwzBcaHVLER5",33,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,5,3,3,2,2,3,4,4,4,3,2,3,4,3,3,3,2,3,2,3,2,2,2.25,1,3.875,3.125,2.875,3.29166666666667,"mod"
"117","R_10AiouTfanCgAph",55,1,1,1,0,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,4,5,5,5,5,5,5,5,4,4,4,5,5,5,5,5,5,5,5,1,3,1,5,2.5,0.928571428571429,4.625,4.625,5,4.75,"mod"
"118","R_10AtwFQttVBJEiu",40,0,0,1,1,0,1,1,1,1,0,0,1,1,0,4,4,4,3,4,4,4,3,4,4,5,4,4,4,4,2,4,2,3,4,4,4,4,4,3,3,3,3,3,0.571428571428571,3.75,3.875,3.625,3.75,"mod"
"119","R_10AxZEmwkONf2Wl",76,1,0,1,0,1,1,0,1,1,1,1,1,0,1,3,5,4,4,4,4,4,5,3,4,4,3,4,4,4,3,3,2,2,3,3,3,4,3,3,5,3,3,3.5,0.714285714285714,4.125,3.625,2.875,3.54166666666667,"mod"
"120","R_10B22aGvCzhz2l9",73,0,0,1,0,1,1,1,0,1,1,1,1,1,0,5,5,5,5,5,4,5,5,4,5,5,3,4,5,3,3,4,5,5,4,5,4,3,3,4,4,4,2,3.5,0.642857142857143,4.875,4,4.125,4.33333333333333,"mod"
"121","R_10B33yBKSPx6tZu",68,1,0,0,1,0,1,1,1,0,1,1,1,0,0,5,4,5,5,5,5,5,5,5,5,5,4,5,5,5,4,4,4,5,4,5,5,5,5,1,2,1,1,1.25,0.571428571428571,4.875,4.75,4.625,4.75,"low"
"122","R_10BJEVi1cofOSoT",56,0,0,1,1,1,1,1,1,1,1,1,1,0,1,4,4,4,5,5,3,5,4,4,4,3,3,4,3,4,3,4,2,4,4,4,3,4,4,3,3,3,3,3,0.785714285714286,4.25,3.5,3.625,3.79166666666667,"mod"
"123","R_10BsdidcsPU6Hk5",63,1,1,1,1,0,1,1,1,1,0,0,0,1,0,4,4,4,4,4,4,3,4,3,4,4,3,4,3,4,3,4,4,3,4,3,3,4,4,1,1,1,1,1,0.642857142857143,3.875,3.5,3.625,3.66666666666667,"low"
"124","R_10CcDrhrOaPlEsf",56,1,1,1,1,0,1,1,1,0,1,1,1,0,1,4,5,5,4,4,4,5,5,3,3,3,3,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,4,3.5,0.785714285714286,4.5,3.375,3.875,3.91666666666667,"mod"
"125","R_10CUF3KWNBpLKy7",69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,2,4,4,4,4,4,4,4,3,2,2,2,2,2,1,4,3.5,3.875,3.79166666666667,"low"
"126","R_10CvRmEeAGrc0W2",76,1,0,0,1,1,1,1,1,1,1,1,0,0,0,4,4,4,3,4,4,5,4,4,4,4,3,4,4,4,3,4,3,3,4,4,4,3,3,5,5,5,5,5,0.642857142857143,4,3.75,3.5,3.75,"high"
"127","R_10DcHxgwD7JQO4F",9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4,2,4,5,5,4,4,4,5,4,5,5,4,4,5,4,3,4,4,3,4,4,4,4,2,4,3,3,3,0.928571428571429,4,4.5,3.75,4.08333333333333,"mod"
"128","R_10Df53bK26TuKhB",56,1,1,1,0,1,1,0,1,0,1,0,1,1,1,4,4,5,4,4,3,2,4,4,3,4,2,4,4,4,2,3,3,4,4,4,4,3,3,3,5,4,3,3.75,0.714285714285714,3.75,3.375,3.5,3.54166666666667,"mod"
"129","R_10DGFIw8pJPCS80",29,0,0,1,1,0,1,1,1,0,1,1,1,0,0,4,4,4,4,4,4,4,3,4,4,4,1,4,3,3,2,2,2,2,2,3,3,2,5,3,5,4,3,3.75,0.571428571428571,3.875,3.125,2.625,3.20833333333333,"mod"
"130","R_10GIr5JxfP7yMFf",40,1,0,0,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3.75,0.857142857142857,3.875,3.875,4,3.91666666666667,"mod"
"131","R_10Gmt4P1GieyRek",40,1,0,0,1,1,1,0,1,1,1,1,1,1,0,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,2,3,2,4,2.75,0.714285714285714,4,3.75,4,3.91666666666667,"mod"
"132","R_10Gya5s1V2sTFf2",44,1,0,1,1,1,1,0,1,0,1,1,1,1,0,3,4,4,4,4,3,4,4,3,4,4,1,3,3,3,2,1,2,1,1,2,2,1,3,5,5,5,5,5,0.714285714285714,3.75,2.875,1.625,2.75,"high"
"133","R_10HhV4BINKyWgTI",73,0,0,1,1,0,1,0,0,0,0,0,1,1,0,4,4,4,5,5,5,4,4,4,4,4,4,4,3,2,4,4,3,4,3,4,4,4,4,5,5,1,5,4,0.357142857142857,4.375,3.625,3.75,3.91666666666667,"high"
"134","R_10HjiSFOpBoZTzs",1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,4,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,1,4,5,5,5,4.75,0.857142857142857,4.375,4,3.75,4.04166666666667,"high"
"135","R_10HMzpGqyqMOtEN",40,1,1,0,1,0,1,0,1,1,1,0,1,1,1,4,4,4,4,4,4,5,3,4,4,4,3,4,4,3,1,1,1,2,1,2,2,1,2,4,5,5,5,4.75,0.714285714285714,4,3.375,1.5,2.95833333333333,"high"
"136","R_10I9ZVb3QZu62jX",48,1,0,0,1,1,1,1,1,0,1,1,1,1,0,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,3,4,3,3,3.25,0.714285714285714,5,4.5,5,4.83333333333333,"mod"
"137","R_10IBejBx7c38Dnz",52,1,1,1,1,1,1,1,1,1,1,1,1,0,1,4,5,5,4,5,5,4,3,3,4,4,3,4,3,3,2,1,4,4,2,4,4,2,5,5,5,5,3,4.5,0.928571428571429,4.375,3.25,3.25,3.625,"high"
"138","R_10IpSEW3UFkiZHU",56,1,0,1,1,1,1,1,1,0,1,1,1,1,0,4,5,5,4,5,4,5,4,5,4,5,4,4,2,4,4,4,4,4,4,4,4,4,4,2,5,4,4,3.75,0.785714285714286,4.5,4,4,4.16666666666667,"mod"
"139","R_10Ix3yn6XsSFrrP",33,1,0,1,1,0,1,1,1,1,0,1,1,0,0,5,5,5,4,5,5,5,5,4,4,4,4,5,4,4,3,3,3,4,3,4,4,3,3,2,4,4,2,3,0.642857142857143,4.875,4,3.375,4.08333333333333,"mod"
"140","R_10IXOf8j5IQlBhw",40,0,0,1,1,0,1,1,1,0,1,1,1,1,0,4,4,4,4,4,3,5,3,4,2,3,2,4,2,3,1,1,3,2,1,3,3,1,3,5,5,5,5,5,0.642857142857143,3.875,2.625,2.125,2.875,"high"
"141","R_10JGtWAPLCKnH5R",37,1,0,0,1,0,1,1,1,0,0,1,1,1,1,4,4,5,5,1,5,5,5,4,5,5,3,5,5,3,3,4,5,5,5,5,5,5,3,1,5,4,3,3.25,0.642857142857143,4.25,4.125,4.625,4.33333333333333,"mod"
"142","R_10Ji8pvx4LyfMBR",52,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,2,4,2,1,2.25,0.714285714285714,4.875,3.875,4,4.25,"mod"
"143","R_10JK4rNARsriHIQ",8,1,0,1,1,0,1,1,1,0,1,1,1,1,0,5,5,5,5,5,2,3,1,4,3,5,4,5,4,5,5,3,5,5,4,5,5,4,5,1,5,2,2,2.5,0.714285714285714,3.875,4.375,4.5,4.25,"mod"
"144","R_10Jy9OUV1pFA7N3",8,1,0,1,1,1,1,0,1,0,0,1,0,1,0,4,4,4,5,3,5,5,5,4,3,4,5,5,4,4,4,3,1,1,5,2,1,4,3,3,5,4,3,3.75,0.571428571428571,4.375,4.125,2.5,3.66666666666667,"mod"
"145","R_10MdsaS95y7boCf",56,0,0,0,1,1,1,1,0,0,0,1,1,1,0,4,4,4,5,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,4,4,2,2,2,2,2,0.5,4.25,3.875,3.625,3.91666666666667,"low"
"146","R_10MEW0647rF2KaL",56,1,0,1,1,1,1,1,1,0,1,1,0,0,1,5,2,4,5,5,3,5,5,5,4,5,4,5,3,5,4,5,5,5,5,5,5,5,5,2,1,1,2,1.5,0.714285714285714,4.25,4.375,5,4.54166666666667,"low"
"147","R_10MeyFweA5z4EVY",58,1,0,0,1,1,0,1,1,0,1,1,0,1,0,4,4,4,5,4,4,4,4,3,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,2,5,5,4,4,0.571428571428571,4.125,3.625,3.875,3.875,"high"
"148","R_10MjvWWBMTOKcWY",49,1,0,1,1,0,1,1,1,0,1,1,0,0,0,4,5,5,5,5,3,5,2,5,3,4,3,4,4,4,1,1,1,3,1,1,2,1,4,5,5,5,5,5,0.571428571428571,4.25,3.5,1.75,3.16666666666667,"high"
"149","R_10MKV1q4BLxtKgv",16,1,0,1,1,1,1,1,1,1,1,1,0,0,0,4,5,4,4,5,3,5,4,4,4,5,4,5,3,4,3,4,4,4,4,4,5,4,5,2,4,2,5,3.25,0.714285714285714,4.25,4,4.25,4.16666666666667,"mod"
"150","R_10MmkmpEBCAKb8d",40,1,0,1,1,1,1,0,1,0,1,1,1,0,0,4,3,4,3,3,4,4,4,3,4,4,1,2,3,3,2,2,1,2,1,1,2,2,3,4,5,4,3,4,0.642857142857143,3.625,2.75,1.75,2.70833333333333,"high"
"151","R_10N9z1T0Jf97o6u",29,1,0,1,1,1,1,1,1,0,1,0,1,1,0,5,4,5,4,4,4,5,4,4,4,4,3,4,3,4,2,2,1,3,3,2,2,2,4,4,5,5,5,4.75,0.714285714285714,4.375,3.5,2.375,3.41666666666667,"high"
"152","R_10NNeU8VE9WQ32S",17,1,1,1,1,0,1,0,1,1,1,1,1,0,1,5,5,5,5,5,4,5,4,4,5,4,4,4,5,4,4,4,4,4,4,5,5,4,4,1,2,1,1,1.25,0.785714285714286,4.75,4.25,4.25,4.41666666666667,"low"
"153","R_10NPcKLTvwxGl6c",61,0,0,1,0,1,1,1,1,0,1,1,0,1,0,5,4,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,5,5,4,5,5,4,5,1,4,1,1,1.75,0.571428571428571,4.875,4.5,4.5,4.625,"low"
"154","R_10od7RUm6rIVn1y",63,0,0,1,1,0,1,1,0,0,0,1,0,1,0,4,4,4,4,4,4,4,4,5,5,5,4,5,4,4,5,4,4,4,4,4,4,4,4,4,2,4,4,3.5,0.428571428571429,4,4.625,4,4.20833333333333,"mod"
"155","R_10OduIKnpVTINIQ",63,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,3,2,3,2,2,3,2,3,5,5,5,5,5,0.642857142857143,4,3.5,2.5,3.33333333333333,"high"
"156","R_10OhUrqRvo8wh3e",76,0,0,1,1,1,1,1,1,0,1,1,0,1,1,3,3,4,3,3,4,2,1,2,3,3,1,4,2,2,1,1,1,1,1,2,2,1,3,4,4,4,3,3.75,0.714285714285714,2.875,2.25,1.5,2.20833333333333,"mod"
"157","R_10oN0rTTiqQlLLk",78,1,0,0,1,0,1,0,1,0,1,0,1,0,0,5,5,5,4,5,4,3,4,4,5,5,3,4,5,4,3,3,3,4,3,4,4,3,3,3,4,3,3,3.25,0.428571428571429,4.375,4.125,3.375,3.95833333333333,"mod"
"158","R_10OQ377Gfioi8M3",56,0,0,0,1,0,1,1,1,0,0,0,1,1,0,4,5,5,4,5,5,5,5,4,4,4,3,4,4,4,3,4,3,3,4,3,3,4,3,2,3,2,3,2.5,0.428571428571429,4.75,3.75,3.375,3.95833333333333,"mod"
"159","R_10oqeueDQ0HcCWX",62,1,0,0,1,1,1,1,1,1,1,1,0,1,1,4,4,4,4,5,4,5,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,5,2,3,2,4,2.75,0.785714285714286,4.25,3.625,4.125,4,"mod"
"160","R_10ouaelv29ZhivV",73,1,0,1,1,1,0,0,1,0,0,1,1,0,1,4,4,4,4,4,4,4,2,4,4,4,3,4,4,3,3,3,3,3,4,3,4,2,3,3,4,4,3,3.5,0.571428571428571,3.75,3.625,3.125,3.5,"mod"
"161","R_10pbZ8Vm1WyMmCI",60,1,0,1,0,0,1,1,0,1,0,1,0,1,1,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,3,4,4,4,4,4,4,4,5,2,3,3,3,2.75,0.571428571428571,4.625,4.375,4.125,4.375,"mod"
"162","R_10pclytW5cI1UEa",48,1,0,0,1,1,1,1,1,1,1,1,1,1,0,5,4,4,4,4,5,5,5,4,5,4,4,4,4,4,3,4,5,5,4,5,4,4,4,1,1,1,4,1.75,0.785714285714286,4.5,4,4.375,4.29166666666667,"low"
"163","R_10pIke2x6EwGb70",48,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,4,5,5,5,4,4,2,4,3,5,4,4,2,4,4,5,4,4,5,4,4,5,5,5,5,5,0.928571428571429,4.75,3.5,4.25,4.16666666666667,"high"
"164","R_10PiWGFOnnTBrvN",28,1,1,1,1,1,1,1,1,0,0,0,0,1,0,4,4,4,2,2,2,2,4,4,4,4,4,2,2,4,4,4,4,2,2,4,4,2,4,2,5,5,5,4.25,0.642857142857143,3,3.5,3.25,3.25,"high"
"165","R_10qGJ0Aj5SY6tDA",40,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,5,4,4,4,4,4,2,4,4,5,4,4,5,5,5,1,3,2,2,2,0.928571428571429,5,3.875,4.5,4.45833333333333,"low"
"166","R_10qHD9EaSszJM6e",37,1,0,1,1,0,1,1,1,0,0,0,1,0,0,3,5,5,3,2,4,2,5,5,1,5,5,5,2,5,4,5,1,1,4,4,2,3,3,2,5,2,3,3,0.5,3.625,4,2.875,3.5,"mod"
"167","R_10qHPXsZERd5mQK",9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,2.75,1,4,4,4,4,"mod"
"168","R_10qkuxF40R1bZeS",55,1,0,1,1,1,1,1,0,0,1,0,1,0,0,3,5,4,5,5,4,5,4,5,4,4,4,4,3,4,3,5,3,3,4,4,4,4,4,1,2,2,3,2,0.571428571428571,4.375,3.875,3.875,4.04166666666667,"low"
"169","R_10qnTi1qqAQiIFY",65,0,0,1,0,0,1,0,1,0,0,0,1,1,0,4,4,4,5,4,4,5,2,4,4,4,5,4,4,4,2,4,3,4,4,4,4,4,4,1,3,2,1,1.75,0.357142857142857,4,3.875,3.875,3.91666666666667,"low"
"170","R_10r6YYIWp29q1Bq",29,1,0,1,1,0,1,1,1,1,1,1,1,0,1,5,5,5,5,5,5,5,5,5,5,5,2,5,5,4,2,4,4,5,4,4,4,4,4,2,5,4,3,3.5,0.785714285714286,5,4.125,4.125,4.41666666666667,"mod"
"171","R_10TraLU8oeDlx0q",43,1,0,1,1,1,1,1,1,0,1,1,1,0,0,5,4,4,5,4,3,5,5,4,4,4,3,4,3,4,3,4,4,4,4,4,5,4,4,1,3,1,3,2,0.714285714285714,4.375,3.625,4.125,4.04166666666667,"low"
"172","R_10u9D89NSTVoVbZ",7,1,0,1,1,1,1,1,1,1,1,1,0,0,1,4,4,3,3,4,4,4,3,5,2,2,3,5,3,4,3,3,4,4,4,4,3,3,3,5,5,5,5,5,0.785714285714286,3.625,3.375,3.5,3.5,"high"
"173","R_10ucV2hKWNBKTQ7",28,0,0,1,1,1,0,1,1,1,1,1,0,0,0,4,5,5,5,5,2,5,3,4,4,4,4,4,3,2,4,4,4,4,4,2,2,4,4,2,4,2,4,3,0.571428571428571,4.25,3.625,3.5,3.79166666666667,"mod"
"174","R_10uYGRDDzC8k3CU",74,0,0,1,0,0,1,0,1,0,1,0,0,0,0,4,4,5,4,5,2,5,4,4,3,4,4,4,4,4,2,4,4,3,4,4,4,4,4,4,5,3,4,4,0.285714285714286,4.125,3.625,3.875,3.875,"high"
"175","R_10vhFJ21YD7XcVT",56,1,0,1,0,0,1,1,0,0,0,0,0,1,0,4,4,4,4,4,4,5,4,4,4,4,3,4,4,3,3,4,3,4,4,4,3,2,3,1,4,1,3,2.25,0.357142857142857,4.125,3.625,3.375,3.70833333333333,"mod"
"176","R_10VI8nZMK1Za9f0",43,1,1,0,1,1,1,1,1,1,1,1,1,1,0,5,5,5,4,5,4,4,4,5,5,5,4,5,4,5,3,3,3,4,3,3,4,4,3,5,5,5,5,5,0.857142857142857,4.5,4.5,3.375,4.125,"high"
"177","R_10Vlyx0T8BtTRVp",60,1,0,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,5,4,5,4,4,5,4,4,4,3,5,4,4,4,4,4,4,4,4,4,1,5,1,5,3,0.928571428571429,4.375,4.125,4,4.16666666666667,"mod"
"178","R_10VmbwkKl2j7B6q",44,0,1,0,0,1,1,1,1,0,1,1,0,1,0,3,4,4,4,4,2,3,4,2,2,3,2,4,3,2,1,1,1,1,1,1,2,1,1,5,5,5,5,5,0.571428571428571,3.5,2.375,1.125,2.33333333333333,"high"
"179","R_10vnI8MQzBjEBfT",56,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,5,1,3,1,4,2.25,1,5,5,4.75,4.91666666666667,"mod"
"180","R_10vZxveJxxlZjzi",48,1,1,1,0,0,1,1,0,1,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,3,5,5,1,1,4,5,5,1,5,5,3,4,4,2,2,4,3,0.642857142857143,5,3.75,4,4.25,"mod"
"181","R_10wLZ5r3RBbbZpA",37,0,0,1,1,0,1,0,1,0,1,1,1,1,1,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,5,5,5,5,0.642857142857143,4.5,3.875,4,4.125,"high"
"182","R_10woiIj0MjYoxsx",23,1,0,1,1,1,1,0,0,0,0,1,1,0,1,4,4,4,4,5,3,3,3,3,2,3,2,4,3,4,1,3,2,3,2,4,4,2,4,4,5,2,5,4,0.571428571428571,3.75,2.75,3,3.16666666666667,"high"
"183","R_10wP1Hv1HkshUoQ",78,0,0,1,0,1,1,1,1,0,0,1,0,1,0,4,5,4,5,5,3,5,1,1,4,2,3,4,2,3,2,5,2,3,3,5,3,2,2,3,5,5,3,4,0.5,4,2.625,3.125,3.25,"high"
"184","R_10wTMamvDGYGtOi",74,1,0,1,1,0,1,1,1,0,1,1,1,0,0,4,5,5,4,5,5,5,5,4,4,5,3,4,5,4,3,5,4,4,4,4,4,3,4,1,5,3,5,3.5,0.642857142857143,4.75,4,4,4.25,"mod"
"185","R_10xCIImkVKFpQ8m",80,0,0,1,1,1,1,1,1,0,1,1,0,0,1,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,2,2,4,2,1,3,2,3,2,5,5,5,5,5,0.642857142857143,4,3.375,2.375,3.25,"high"
"186","R_10YhxOM9nmjlhqn",42,1,0,1,1,1,1,1,1,0,1,0,0,1,0,4,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,2,1.5,0.642857142857143,4.625,5,5,4.875,"low"
"187","R_10Yiwiy2S9ImaVv",62,1,0,1,1,1,1,1,1,1,1,1,1,1,1,5,3,5,5,5,5,5,5,5,4,5,5,5,5,4,2,5,5,5,5,5,5,4,5,2,3,2,4,2.75,0.928571428571429,4.75,4.375,4.875,4.66666666666667,"mod"
"188","R_10YkHTlDoc7irWg",36,1,0,1,1,1,1,1,1,1,1,0,1,0,0,5,4,4,5,4,4,5,4,4,4,4,3,4,4,4,3,5,4,4,4,4,4,4,4,2,3,2,2,2.25,0.714285714285714,4.375,3.75,4.125,4.08333333333333,"mod"
"189","R_10YLLXRFgrCMNpe",44,1,0,0,1,1,1,0,1,0,1,1,1,1,0,4,4,5,4,4,4,4,4,4,4,4,2,4,2,2,2,3,2,4,3,4,4,4,4,5,5,5,5,5,0.642857142857143,4.125,3,3.5,3.54166666666667,"high"
"190","R_10ZBpm1Zez9FTUW",48,1,0,1,1,1,1,0,1,1,0,1,1,1,0,5,5,4,4,5,3,5,4,4,5,4,5,5,3,4,3,5,4,4,5,5,4,5,3,1,1,1,1,1,0.714285714285714,4.375,4.125,4.375,4.29166666666667,"low"
"191","R_10ZPzSKfggwiURt",5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,4,4,5,4,4,4,4,4,4,4,4,3,5,3,3,3,3,3,4,3,3,3,3,4,5,5,5,5,5,0.928571428571429,4.125,3.625,3.25,3.66666666666667,"high"
"192","R_10ZyhElcDsvqqD5",21,1,0,1,0,1,1,1,1,0,0,1,0,0,1,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,3,4,4,3,4,4,4,1,4,2,4,2.75,0.571428571428571,4,3.625,3.625,3.75,"mod"
"193","R_10Zzu2IGCPVxI1J",76,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,5,5,4,5,5,5,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,2,4,4,4,3.5,1,4.625,4.625,5,4.75,"mod"
"194","R_110AQva6rVpsmqK",48,1,0,1,0,1,1,1,1,0,1,0,1,1,1,4,5,5,5,5,5,5,4,5,5,5,4,5,3,4,4,4,3,4,4,4,3,4,4,3,4,3,4,3.5,0.714285714285714,4.75,4.375,3.75,4.29166666666667,"mod"
"195","R_110kkO7ZiUMuznS",74,1,1,1,1,0,1,0,1,0,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,2,4,2,4,4,2,2,4,4,3,4,4,4,3.75,0.785714285714286,4,3.5,3.25,3.58333333333333,"mod"
"196","R_110nDcfi6pR4x02",33,1,0,0,1,0,1,1,1,0,1,1,1,1,0,4,4,5,4,4,4,5,5,5,4,4,3,3,4,3,3,5,3,4,4,3,4,4,4,2,3,3,3,2.75,0.642857142857143,4.375,3.625,3.875,3.95833333333333,"mod"
"197","R_110VhWjZFJPI84P",74,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,4,3,4.25,0.857142857142857,3.75,3,3,3.25,"high"
